Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Route,Total_Stops,Journey_day,Journey_month,Journey_weekday,Arrival_minutes,Duration_minutes,Price
0,0,0,1,0,0,0,0,0,0,1532,0,9,6,6,-0.031601484,-0.971954528,7229
0,0,1,0,0,0,0,0,0,0,1532,0,3,3,6,0.322408519,-1.010867524,6144
0,0,0,1,0,0,0,0,0,0,40,2,1,6,5,0.53312876,1.358596467,10919
0,0,1,0,0,0,0,0,0,0,723,0,27,3,2,0.09483066,-1.050942868,4148
0,0,0,0,0,0,1,0,0,0,1532,0,24,3,6,0.018971373,-1.010867524,3873
0,0,0,1,0,0,0,0,0,0,179,2,21,3,3,-0.436184346,0.061153583,11702
0,0,1,0,0,0,0,0,0,0,2368,1,6,3,2,0.246549233,-0.03971815,14871
1,0,0,0,0,0,0,0,0,0,5,2,18,3,0,1.215862338,1.897622846,11234
0,0,1,0,0,0,0,0,0,0,326,1,6,6,3,-0.065316723,-0.074334113,6938
0,0,1,0,0,0,0,0,0,0,2368,1,12,6,2,-0.217035296,0.466138764,6093
0,0,1,0,0,0,0,0,0,0,1532,0,15,5,2,-1.026201018,-1.010867524,3943
0,0,0,1,0,0,0,0,0,0,621,0,6,6,3,-1.144204353,-1.37647912,8040
0,0,0,1,0,0,0,0,0,0,132,2,9,5,3,1.359152101,0.576738391,15129
0,0,0,0,0,0,1,0,0,0,381,0,9,5,3,-0.309752201,-1.135042754,3597
0,0,0,0,0,0,0,0,1,0,565,1,6,5,0,-0.436184346,0.370543815,8610
0,0,0,1,0,0,0,0,0,0,565,1,1,5,2,0.044257802,-0.307124258,13067
0,0,0,0,0,0,1,0,0,0,1532,0,9,5,3,-1.093631495,-1.010867524,4991
0,0,0,0,0,0,1,0,0,0,65,1,1,4,0,-0.284465773,-0.526020193,4649
0,0,0,0,0,0,1,0,0,0,381,0,18,5,5,-1.270636497,-1.156991311,3597
0,0,0,1,0,0,0,0,0,0,2368,1,21,5,1,-0.419326726,0.291581136,12898
0,0,1,0,0,0,0,0,0,0,1532,0,3,3,6,-0.34346744,-1.010867524,8855
0,0,0,1,0,0,0,0,0,0,2368,1,6,6,3,2.008170441,1.315519368,10262
0,0,1,0,0,0,0,0,0,0,1532,0,24,6,0,-1.447641499,-1.030753369,3943
0,0,0,0,1,0,0,0,0,0,2368,1,3,6,0,-0.394040298,-0.333188553,9001
0,0,0,0,1,0,0,0,0,0,2368,1,18,5,5,0.238120423,0.752330045,7670
0,0,0,0,1,0,0,0,0,0,2368,1,3,6,0,0.238120423,-0.1332266,7530
0,0,1,0,0,0,0,0,0,0,10,1,1,5,2,-0.899768874,-0.584973453,8443
0,0,0,0,0,0,1,0,0,0,145,1,1,4,0,-1.19477721,-0.526020193,5351
0,0,0,0,0,0,0,0,1,0,213,0,21,3,3,-1.41392626,-0.934108251,6688
0,0,0,1,0,0,0,0,0,0,341,1,12,3,1,2.025028061,1.436299521,11087
1,0,0,0,0,0,0,0,0,0,5,2,15,3,4,1.308579244,2.032599528,7664
0,0,1,0,0,0,0,0,0,0,53,1,15,4,0,-0.267608153,-0.526020193,4775
0,1,0,0,0,0,0,0,0,0,723,0,27,6,3,-0.528901251,-1.07145037,3514
0,0,0,1,0,0,0,0,0,0,40,2,24,6,0,0.53312876,1.358596467,13376
0,0,0,1,0,0,0,0,0,0,38,2,12,6,2,1.359152101,1.897622846,14300
1,0,0,0,0,0,0,0,0,0,145,1,27,6,3,1.038857336,0.494191461,7480
0,0,1,0,0,0,0,0,0,0,621,0,12,5,6,-0.031601484,-1.37647912,2227
0,0,0,0,0,0,0,0,0,0,231,1,18,5,5,-0.073745532,0.683312141,7452
0,0,0,0,0,0,0,0,0,0,723,0,24,5,4,-1.034629828,-1.07145037,4409
1,0,0,0,0,0,0,0,0,0,9,2,3,4,2,1.207433528,1.706337437,4647
0,0,0,0,0,0,1,0,0,0,381,0,21,3,3,-1.118917924,-1.07145037,3332
1,0,0,0,0,0,0,0,0,0,2368,1,27,3,2,-0.394040298,0.07210258,6902
0,0,0,0,0,0,0,0,0,0,50,1,6,6,3,0.035828993,-0.843638372,6857
0,0,0,1,0,0,0,0,0,0,2368,1,9,5,3,0.53312876,0.061153583,12373
0,0,0,0,1,0,0,0,0,0,2368,1,15,6,5,-0.419326726,-0.19372467,11789
1,0,0,0,0,0,0,0,0,0,41,2,9,5,3,0.861852334,0.674574281,13039
0,0,0,1,0,0,0,0,0,0,341,1,12,3,1,1.241148767,0.466138764,11087
0,0,0,0,0,0,0,0,1,0,565,1,18,5,5,2.454897351,1.796701375,9345
0,0,0,0,0,0,1,0,0,0,621,0,24,6,0,0.111688279,-1.37647912,1965
0,0,1,0,0,0,0,0,0,0,2368,1,3,6,0,-0.217035296,0.576738391,6093
0,0,0,1,0,0,0,0,0,0,979,1,9,6,6,0.920854002,0.558596877,11841
0,0,0,1,0,0,0,0,0,0,979,1,9,5,3,1.106287813,0.512740708,9663
0,0,0,1,0,0,0,0,0,0,2368,1,6,6,3,2.008170441,1.532947868,14714
0,0,0,1,0,0,0,0,0,0,979,1,12,6,2,2.370609255,1.841153332,8529
0,0,1,0,0,0,0,0,0,0,326,1,6,4,5,-1.110489114,-0.645961369,5073
0,0,0,1,0,0,0,0,0,0,1532,0,24,4,2,-1.312780545,-0.971954528,7229
1,0,0,0,0,0,0,0,0,0,2368,1,6,6,3,-0.394040298,0.07210258,9194
0,0,0,0,1,0,0,0,0,0,2368,1,12,6,2,-0.419326726,-0.19372467,11789
0,0,0,0,0,0,1,0,0,0,621,0,12,6,2,-0.849196016,-1.37647912,2017
1,0,0,0,0,0,0,0,0,0,10,2,6,6,3,1.350723292,1.387038909,15894
0,0,1,0,0,0,0,0,0,0,1532,0,9,5,3,-1.911226027,-1.030753369,3419
0,0,0,1,0,0,0,0,0,0,179,2,9,6,6,0.53312876,1.464163039,10368
0,0,1,0,0,0,0,0,0,0,231,1,24,4,2,-0.318181011,-0.600021509,6027
1,0,0,0,0,0,0,0,0,0,145,1,18,5,5,1.038857336,0.494191461,7480
0,0,0,0,0,0,1,0,0,0,19,1,12,6,2,-0.596331728,-0.00561258,7189
1,0,0,0,0,0,0,0,0,0,1532,0,15,3,4,-1.051487447,-1.030753369,7276
0,0,0,1,0,0,0,0,0,0,2368,1,6,3,2,0.53312876,0.926598985,15764
0,0,0,1,0,0,0,0,0,0,2368,1,6,6,3,0.53312876,0.061153583,14714
0,0,0,0,1,0,0,0,0,0,2368,1,21,5,1,0.238120423,-0.028294032,7888
0,0,0,1,0,0,0,0,0,0,2368,1,6,6,3,0.53312876,1.249938183,10262
0,0,0,1,0,0,0,0,0,0,38,2,18,5,5,0.53312876,-0.03971815,15318
0,0,0,1,0,0,0,0,0,0,41,1,1,5,2,-0.56261649,-0.206028834,5608
0,0,0,1,0,0,0,0,0,0,979,1,1,4,0,-0.495186013,0.147403521,12681
1,0,0,0,0,0,0,0,0,0,83,2,6,3,2,1.038857336,0.853072378,9417
0,0,0,0,1,0,0,0,0,0,2368,1,3,3,6,-0.217035296,0.621608173,17057
0,0,0,0,1,0,0,0,0,0,2368,1,27,3,2,-0.217035296,-0.097706564,12537
1,0,0,0,0,0,0,0,0,0,44,2,27,5,0,2.03345687,1.322733942,10651
0,0,0,0,0,0,0,0,1,0,213,0,1,6,5,-1.41392626,-0.934108251,6741
0,0,0,1,0,0,0,0,0,0,979,1,24,5,4,2.370609255,1.758217181,10844
1,0,0,0,0,0,0,0,0,0,43,2,27,5,0,2.03345687,1.928673008,13381
0,0,1,0,0,0,0,0,0,0,1532,0,6,4,5,-1.447641499,-1.030753369,4423
0,0,0,1,0,0,0,0,0,0,621,0,27,5,0,-0.208606486,-1.37647912,5678
0,0,0,1,0,0,0,0,0,0,79,2,21,5,1,1.359152101,1.790312165,12719
0,0,1,0,0,0,0,0,0,0,326,1,1,6,5,-1.110489114,-0.645961369,5054
1,0,0,0,0,0,0,0,0,0,145,1,24,5,4,1.038857336,1.526124271,7480
1,0,0,0,0,0,0,0,0,0,1532,0,3,6,0,-0.34346744,-1.030753369,6961
0,0,0,0,0,0,1,0,0,0,723,0,24,4,2,-0.351896249,-1.092291393,3841
0,0,1,0,0,0,0,0,0,0,1532,0,3,6,0,0.111688279,-0.971954528,3943
0,0,0,1,0,0,0,0,0,0,1532,0,3,5,4,-1.19477721,-0.971954528,7229
0,0,0,0,0,0,1,0,0,0,1532,0,15,5,2,-1.093631495,-1.010867524,4319
0,0,1,0,0,0,0,0,0,0,1532,0,24,4,2,-0.739621492,-1.010867524,4423
0,0,0,1,0,0,0,0,0,0,2368,1,21,5,1,0.53312876,-0.468910597,16079
0,0,0,1,0,0,0,0,0,0,1532,0,21,6,4,-0.031601484,-0.971954528,7754
1,0,0,0,0,0,0,0,0,0,83,2,1,6,5,1.038857336,1.227810894,10467
0,0,0,1,0,0,0,0,0,0,2368,1,3,6,0,1.359152101,1.130302135,14714
1,0,0,0,0,0,0,0,0,0,41,1,1,5,2,2.218890682,1.891385556,7452
1,0,0,0,0,0,0,0,0,0,14,2,21,5,1,2.03345687,2.008369025,13276
1,0,0,0,0,0,0,0,0,0,381,0,1,5,2,-0.933484113,-1.156991311,4667
0,0,0,1,0,0,0,0,0,0,1532,0,15,6,5,-0.503614822,-0.99127203,7229
0,0,0,1,0,0,0,0,0,0,26,2,15,6,5,1.359152101,1.045610373,14237
0,0,0,0,1,0,0,0,0,0,2368,1,15,5,2,-0.394040298,0.02800453,8266
0,0,0,1,0,0,0,0,0,0,41,2,24,6,0,0.53312876,1.122688159,13882
0,0,1,0,0,0,0,0,0,0,1532,0,6,5,0,-0.031601484,-1.010867524,4823
0,0,0,0,0,0,0,0,0,0,1532,0,24,5,4,0.364552567,-1.010867524,4483
1,0,0,0,0,0,0,0,0,0,1532,0,12,6,2,-1.439212689,-1.030753369,6961
0,0,0,1,0,0,0,0,0,0,979,1,12,5,6,1.106287813,0.752330045,9663
0,0,0,1,0,0,0,0,0,0,132,2,18,5,5,0.53312876,1.965638536,16704
0,0,1,0,0,0,0,0,0,0,621,0,12,5,6,-1.262207687,-1.37647912,4049
0,0,0,0,0,0,1,0,0,0,381,0,24,3,6,-1.270636497,-1.156991311,3807
0,0,1,0,0,0,0,0,0,0,326,1,9,6,6,-0.065316723,0.803103186,6442
0,0,0,1,0,0,0,0,0,0,341,1,15,3,4,0.861852334,1.607231554,7832
0,0,1,0,0,0,0,0,0,0,326,1,24,6,0,-0.065316723,0.621608173,6442
0,0,1,0,0,0,0,0,0,0,1532,0,21,4,6,-0.031601484,-1.010867524,4823
0,0,0,1,0,0,0,0,0,0,341,1,6,3,2,0.600559236,1.498709,13555
0,1,0,0,0,0,0,0,0,0,2368,1,6,4,5,-0.360325059,0.039105254,5135
0,0,0,0,0,0,0,0,0,0,1532,0,15,5,2,0.364552567,-1.010867524,3383
0,1,0,0,0,0,0,0,0,0,25,1,15,6,5,-0.967199351,-0.372928161,5842
0,0,0,1,0,0,0,0,0,0,132,2,18,5,5,0.53312876,0.735220174,16704
1,0,0,0,0,0,0,0,0,0,979,1,1,5,2,0.887138763,0.743786926,8366
0,0,0,0,0,0,1,0,0,0,621,0,9,5,3,-1.607788881,-1.37647912,1965
0,0,0,0,0,0,1,0,0,0,723,0,6,6,3,-0.351896249,-1.092291393,3873
0,0,0,0,1,0,0,0,0,0,2368,1,6,6,3,-1.068345066,-0.145193594,10678
1,0,0,0,0,0,0,0,0,0,341,1,21,3,3,0.010542564,0.674574281,6824
0,0,0,0,1,0,0,0,0,0,2368,1,21,3,3,-0.394040298,0.428295079,13378
0,0,1,0,0,0,0,0,0,0,1532,0,1,5,2,-1.649932929,-1.010867524,3943
0,0,1,0,0,0,0,0,0,0,2368,1,18,5,5,-0.217035296,0.115412975,7191
0,0,0,0,0,0,1,0,0,0,1532,0,27,6,3,-1.472927928,-1.050942868,3625
0,1,0,0,0,0,0,0,0,0,25,1,27,5,0,-0.967199351,-0.372928161,6841
0,0,0,1,0,0,0,0,0,0,979,1,24,3,6,0.027400183,-0.320114634,11134
0,0,0,1,0,0,0,0,0,0,979,1,6,6,3,2.185175443,1.699805775,14571
1,0,0,0,0,0,0,0,0,0,2,3,1,3,4,1.325436863,2.044664715,12346
0,0,0,1,0,0,0,0,0,0,1532,0,21,4,6,-0.242321725,-0.971954528,4544
0,0,0,1,0,0,0,0,0,0,40,2,9,6,6,0.53312876,0.612688524,13376
0,0,0,1,0,0,0,0,0,0,341,1,12,3,1,1.342294482,0.982666069,11087
0,0,0,0,0,0,1,0,0,0,723,0,3,3,6,-1.177919591,-1.092291393,5515
0,0,1,0,0,0,0,0,0,0,723,0,27,6,3,-1.607788881,-1.07145037,4804
0,0,1,0,0,0,0,0,0,0,381,0,12,6,2,-0.76490792,-1.135042754,3597
0,0,0,0,1,0,0,0,0,0,2368,1,6,3,2,-0.394040298,0.549483601,15353
0,0,0,1,0,0,0,0,0,0,979,1,12,6,2,-0.689048634,0.147403521,9899
0,0,0,1,0,0,0,0,0,0,341,1,12,3,1,-0.183320057,0.456725627,13817
0,0,0,1,0,0,0,0,0,0,132,2,6,3,2,2.084029728,1.600536165,19329
0,0,0,1,0,0,0,0,0,0,2368,1,12,6,2,-1.068345066,-0.483024483,16289
0,0,0,1,0,0,0,0,0,0,979,1,15,5,2,1.106287813,0.752330045,9663
1,0,0,0,0,0,0,0,0,0,83,2,3,6,0,1.038857336,1.526124271,10975
0,0,0,0,0,0,0,0,0,0,723,0,18,3,0,-1.034629828,-1.07145037,4384
0,0,0,1,0,0,0,0,0,0,2368,1,12,6,2,-0.419326726,0.168505088,14714
0,0,0,1,0,0,0,0,0,0,40,2,12,6,2,0.53312876,0.612688524,10919
0,0,0,1,0,0,0,0,0,0,979,1,21,5,1,0.558415188,0.692024928,14388
0,0,0,0,1,0,0,0,0,0,2368,1,15,6,5,-0.419326726,-0.157225805,10877
0,0,1,0,0,0,0,0,0,0,2368,1,6,5,0,-0.217035296,0.576738391,7191
0,1,0,0,0,0,0,0,0,0,979,1,1,5,2,0.870281144,-0.062737327,6686
0,0,0,0,1,0,0,0,0,0,2368,1,3,6,0,0.238120423,0.484871373,7530
0,0,1,0,0,0,0,0,0,0,326,1,15,6,5,-0.065316723,0.726629593,6442
0,0,0,1,0,0,0,0,0,0,2368,1,27,6,3,1.359152101,1.83483194,10262
0,0,0,1,0,0,0,0,0,0,341,1,12,3,1,1.047286146,0.692024928,13817
0,0,0,1,0,0,0,0,0,0,979,1,12,6,2,0.044257802,0.104656928,13626
0,0,0,1,0,0,0,0,0,0,979,1,12,5,6,1.106287813,0.752330045,14388
0,0,1,0,0,0,0,0,0,0,723,0,27,4,5,-1.607788881,-1.07145037,4804
0,0,1,0,0,0,0,0,0,0,213,0,21,3,3,-0.56261649,-0.952903513,5406
0,0,0,0,0,0,1,0,0,0,231,1,3,4,2,-0.031601484,-0.584973453,4611
0,0,1,0,0,0,0,0,0,0,65,1,9,6,6,-1.026201018,-0.600021509,5069
0,1,0,0,0,0,0,0,0,0,1532,0,6,6,3,-1.262207687,-0.99127203,3898
0,0,1,0,0,0,0,0,0,0,621,0,6,6,3,-0.975628161,-1.37647912,2754
0,0,0,0,1,0,0,0,0,0,2368,1,27,5,0,0.238120423,0.23077602,6943
0,0,0,1,0,0,0,0,0,0,979,1,18,5,5,-0.495186013,0.466138764,14781
0,0,0,1,0,0,0,0,0,0,2368,1,21,5,1,-0.419326726,-0.399870364,16079
0,0,1,0,0,0,0,0,0,0,1532,0,15,3,4,-0.34346744,-1.010867524,8033
0,0,0,0,1,0,0,0,0,0,2368,1,27,3,2,-0.394040298,-0.157225805,6953
0,0,1,0,0,0,0,0,0,0,1532,0,12,5,6,-1.321209355,-0.99127203,4823
0,0,1,0,0,0,0,0,0,0,723,0,9,4,1,-1.607788881,-1.07145037,4174
0,0,0,1,0,0,0,0,0,0,132,2,27,6,3,2.008170441,1.984003153,12819
0,0,0,1,0,0,0,0,0,0,979,1,15,5,2,0.558415188,-0.169324311,9663
0,0,0,0,0,0,1,0,0,0,723,0,3,5,4,-1.380211022,-1.07145037,3841
0,0,1,0,0,0,0,0,0,0,213,0,27,6,3,-1.447641499,-0.91555871,5000
1,0,0,0,0,0,0,0,0,0,7,2,1,3,4,-0.099031961,0.869556601,13366
0,0,0,0,0,0,0,0,1,0,33,1,6,3,2,1.780592582,1.107409948,12395
1,0,0,0,0,0,0,0,0,0,41,1,15,5,2,2.218890682,1.891385556,7452
0,0,0,1,0,0,0,0,0,0,2368,1,18,5,5,2.008170441,1.491824639,15554
0,0,0,1,0,0,0,0,0,0,565,1,6,5,0,1.61201639,1.394115787,13067
0,0,1,0,0,0,0,0,0,0,723,0,1,3,4,-0.545758871,-1.07145037,6565
0,0,0,0,0,0,1,0,0,0,621,0,24,5,4,-1.607788881,-1.37647912,1965
0,0,0,0,0,0,1,0,0,0,381,0,27,3,2,-1.118917924,-1.07145037,3332
0,0,1,0,0,0,0,0,0,0,3,1,21,3,3,-1.312780545,-0.615199858,6208
1,0,0,0,0,0,0,0,0,0,3,1,18,3,0,1.974455203,1.928673008,11161
1,0,0,0,0,0,0,0,0,0,29,2,12,6,2,1.477155436,1.847465211,12224
0,0,0,1,0,0,0,0,0,0,979,1,1,5,2,1.300150434,0.942715479,9663
0,0,0,1,0,0,0,0,0,0,341,1,18,3,0,-0.798623159,-0.346347646,12284
1,0,0,0,0,0,0,0,0,0,145,1,27,5,0,1.038857336,0.844798402,7480
0,0,0,1,0,0,0,0,0,0,2368,1,6,3,2,0.53312876,0.061153583,17024
0,0,0,1,0,0,0,0,0,0,565,1,6,6,3,2.025028061,1.450256796,14151
0,0,1,0,0,0,0,0,0,0,723,0,21,6,4,-0.33503863,-1.07145037,4804
0,0,1,0,0,0,0,0,0,0,2368,1,18,5,5,-0.217035296,-0.570052391,6069
0,0,0,0,0,0,0,0,1,0,18,1,21,3,3,-0.12431839,0.760849726,6065
0,0,0,1,0,0,0,0,0,0,565,1,18,5,5,1.072572575,0.558596877,14151
0,0,0,1,0,0,0,0,0,0,979,1,24,3,6,1.300150434,0.942715479,14231
0,0,0,0,0,0,0,0,1,0,33,1,6,3,2,1.038857336,1.00640839,12395
0,0,1,0,0,0,0,0,0,0,145,1,24,4,2,-1.590931262,-0.497245704,5636
1,0,0,0,0,0,0,0,0,0,231,1,6,4,5,-0.014743865,-0.511576746,5232
0,0,0,1,0,0,0,0,0,0,2368,1,1,6,5,0.53312876,0.674574281,14714
0,0,1,0,0,0,0,0,0,0,381,0,6,5,0,-1.304351735,-1.135042754,3850
1,0,0,0,0,0,0,0,0,0,231,1,27,5,0,1.055714955,0.828185893,7258
0,0,0,1,0,0,0,0,0,0,341,1,6,3,2,2.143031395,1.464163039,17471
0,0,0,0,0,0,1,0,0,0,1532,0,9,5,3,0.09483066,-0.99127203,4423
0,0,1,0,0,0,0,0,0,0,621,0,18,6,1,-0.031601484,-1.37647912,2227
0,0,0,0,1,0,0,0,0,0,2368,1,24,6,0,0.238120423,0.786270047,13377
0,0,0,1,0,0,0,0,0,0,1532,0,12,6,2,-1.19477721,-0.971954528,8016
1,0,0,0,0,0,0,0,0,0,37,1,9,3,5,0.979855669,1.712858606,5626
0,0,1,0,0,0,0,0,0,0,1532,0,21,3,3,-0.34346744,-1.010867524,6860
0,0,1,0,0,0,0,0,0,0,2368,1,1,6,5,0.238120423,-0.255967272,6628
0,0,0,1,0,0,0,0,0,0,2368,1,6,6,3,1.359152101,1.519288649,11627
0,0,0,0,0,0,1,0,0,0,723,0,9,6,6,-0.351896249,-1.092291393,4174
0,0,0,1,0,0,0,0,0,0,2368,1,1,6,5,0.53312876,0.18943153,14714
0,0,0,1,0,0,0,0,0,0,565,1,12,5,6,-0.208606486,0.351019322,14151
0,0,0,1,0,0,0,0,0,0,2368,1,27,5,0,2.008170441,1.790312165,12898
0,0,0,1,0,0,0,0,0,0,2368,1,18,5,5,0.53312876,-0.307124258,12373
0,0,1,0,0,0,0,0,0,0,1532,0,18,6,1,-1.026201018,-1.010867524,3943
0,0,0,0,0,0,0,0,0,0,44,2,9,6,6,0.035828993,-0.051198964,7870
0,0,0,1,0,0,0,0,0,0,1532,0,18,6,1,-0.11588958,-0.952903513,8016
1,0,0,0,0,0,0,0,0,0,83,2,15,5,2,1.038857336,1.24257755,10975
0,0,1,0,0,0,0,0,0,0,381,0,27,5,0,-1.304351735,-1.135042754,3850
0,0,1,0,0,0,0,0,0,0,723,0,18,6,1,0.002113754,-1.030753369,4804
0,0,0,1,0,0,0,0,0,0,2368,1,9,3,5,0.53312876,-0.157225805,15554
0,0,0,0,0,0,1,0,0,0,723,0,18,3,0,-1.371782212,-1.050942868,4465
0,0,0,1,0,0,0,0,0,0,979,1,9,6,6,1.106287813,0.512740708,11841
0,0,0,0,1,0,0,0,0,0,2368,1,9,3,5,-0.394040298,0.321465351,19332
0,0,0,0,0,0,1,0,0,0,723,0,21,6,4,-0.351896249,-1.092291393,3841
0,0,1,0,0,0,0,0,0,0,1532,0,12,4,4,-1.026201018,-1.010867524,4591
0,0,1,0,0,0,0,0,0,0,53,1,24,5,4,-0.309752201,-0.600021509,5192
0,0,0,1,0,0,0,0,0,0,2368,1,9,6,6,1.359152101,1.061165137,10577
0,0,0,1,0,0,0,0,0,0,179,2,18,5,5,0.53312876,0.02800453,15129
0,0,0,0,1,0,0,0,0,0,2368,1,6,6,3,-0.419326726,0.521970454,11789
1,0,0,0,0,0,0,0,0,0,2368,1,15,6,5,0.861852334,0.251202139,8372
0,0,0,0,1,0,0,0,0,0,2368,1,9,5,3,-0.394040298,0.549483601,8266
0,0,0,1,0,0,0,0,0,0,979,1,6,5,0,-0.33503863,0.558596877,14781
0,0,0,0,0,0,0,0,1,0,1532,0,21,4,6,-0.360325059,-1.07145037,5613
0,0,0,1,0,0,0,0,0,0,1532,0,24,4,2,-0.503614822,-0.99127203,7229
0,0,1,0,0,0,0,0,0,0,2368,1,24,6,0,-0.217035296,0.466138764,6093
0,0,0,1,0,0,0,0,0,0,45,2,21,5,1,-1.068345066,-0.23085116,15544
0,1,0,0,0,0,0,0,0,0,25,1,18,5,5,-0.967199351,-0.372928161,6296
0,0,1,0,0,0,0,0,0,0,723,0,27,4,5,-1.093631495,-1.030753369,4804
0,0,0,0,0,0,0,0,0,0,1532,0,18,3,0,-1.464499118,-1.010867524,4284
0,0,1,0,0,0,0,0,0,0,326,1,21,3,3,-0.082174342,0.709376138,6558
0,0,1,0,0,0,0,0,0,0,17,1,24,6,0,0.448840663,-0.440995339,5775
0,0,0,0,0,0,1,0,0,0,381,0,21,6,4,-1.270636497,-1.156991311,3543
0,0,0,1,0,0,0,0,0,0,2368,1,6,3,2,-0.436184346,0.02800453,17024
0,0,0,1,0,0,0,0,0,0,621,0,9,6,6,-1.481356737,-1.403994763,4050
1,0,0,0,0,0,0,0,0,0,5,2,6,3,2,1.628874009,2.244931624,14219
1,0,0,0,0,0,0,0,0,0,132,2,15,6,5,2.03345687,1.51244094,9653
0,0,1,0,0,0,0,0,0,0,1532,0,21,6,4,-1.447641499,-1.030753369,3943
0,0,0,1,0,0,0,0,0,0,979,1,18,5,5,1.738448534,1.73235966,10844
0,0,0,1,0,0,0,0,0,0,979,1,1,4,0,0.558415188,-0.169324311,8849
0,0,1,0,0,0,0,0,0,0,621,0,12,6,2,-2.020800552,-1.37647912,2754
0,0,0,1,0,0,0,0,0,0,565,1,21,5,1,2.218890682,1.872618448,14151
0,0,0,1,0,0,0,0,0,0,979,1,12,6,2,-0.242321725,0.447280849,9899
0,0,0,1,0,0,0,0,0,0,2368,1,21,3,3,0.53312876,-0.333188553,12242
0,0,0,1,0,0,0,0,0,0,179,2,9,6,6,1.359152101,0.942715479,10368
0,0,1,0,0,0,0,0,0,0,621,0,24,5,4,-1.262207687,-1.37647912,5755
0,0,0,1,0,0,0,0,0,0,2368,1,15,6,5,0.53312876,0.18943153,10262
0,0,0,0,0,0,1,0,0,0,19,1,6,6,3,-0.596331728,-0.00561258,6643
0,0,0,0,0,1,0,0,0,0,2368,1,21,3,3,-0.217035296,0.576738391,9845
0,0,0,1,0,0,0,0,0,0,979,1,24,3,6,1.300150434,0.942715479,11134
0,0,0,0,0,0,1,0,0,0,145,1,1,6,5,-1.19477721,-0.526020193,5583
0,0,1,0,0,0,0,0,0,0,2368,1,15,5,2,-0.217035296,-0.570052391,6069
0,0,0,1,0,0,0,0,0,0,341,1,12,3,1,-0.284465773,0.692024928,13817
1,0,0,0,0,0,0,0,0,0,41,1,24,3,6,-0.208606486,0.321465351,7795
0,0,0,0,1,0,0,0,0,0,2368,1,9,3,5,-1.565644833,-0.19372467,13977
0,0,1,0,0,0,0,0,0,0,723,0,3,3,6,-0.006315055,-1.050942868,6038
0,0,1,0,0,0,0,0,0,0,213,0,21,5,1,-1.447641499,-0.91555871,5601
0,0,1,0,0,0,0,0,0,0,2368,1,9,3,5,-0.217035296,0.576738391,12351
1,0,0,0,0,0,0,0,0,0,213,0,15,4,0,-1.531929595,-1.010867524,6094
0,0,0,0,1,0,0,0,0,0,2368,1,15,5,2,-0.394040298,-0.00561258,7575
0,0,0,1,0,0,0,0,0,0,2368,1,27,5,0,0.53312876,-0.307124258,16079
0,0,0,1,0,0,0,0,0,0,2368,1,15,6,5,2.008170441,1.532947868,10262
0,0,0,0,0,0,0,0,0,0,231,1,9,6,6,-0.073745532,-0.454901651,13470
0,0,0,1,0,0,0,0,0,0,1532,0,27,6,3,-0.916626493,-0.99127203,8016
0,0,0,1,0,0,0,0,0,0,2368,1,9,3,5,1.991312822,1.600536165,16289
0,0,0,1,0,0,0,0,0,0,2368,1,6,6,3,0.53312876,-0.00561258,10262
0,0,1,0,0,0,0,0,0,0,1532,0,27,6,3,-0.183320057,-0.99127203,4823
0,0,0,0,0,0,0,0,1,0,1532,0,9,4,1,-1.068345066,-1.010867524,5403
0,0,0,1,0,0,0,0,0,0,2368,1,18,5,5,2.008170441,1.673573178,12373
0,0,0,0,0,0,1,0,0,0,1,1,6,3,2,-0.073745532,-0.062737327,13552
0,0,0,1,0,0,0,0,0,0,979,1,9,5,3,-0.242321725,0.447280849,10844
1,0,0,0,0,0,0,0,0,0,1,2,6,3,2,0.061115421,0.63936771,22619
0,0,0,0,1,0,0,0,0,0,2368,1,27,5,0,-0.394040298,-0.00561258,8625
0,0,1,0,0,0,0,0,0,0,1532,0,24,3,6,-1.456070308,-1.030753369,4777
0,0,1,0,0,0,0,0,0,0,213,0,21,6,4,-1.447641499,-0.91555871,5000
0,0,0,1,0,0,0,0,0,0,132,2,6,3,2,2.084029728,1.600536165,21954
0,0,0,1,0,0,0,0,0,0,2368,1,3,6,0,0.53312876,0.926598985,11627
0,0,0,1,0,0,0,0,0,0,979,1,24,5,4,0.558415188,0.692024928,13731
0,0,1,0,0,0,0,0,0,0,1532,0,3,4,2,0.187547566,-1.010867524,3943
0,0,0,1,0,0,0,0,0,0,341,1,21,3,3,-0.014743865,0.63936771,6992
0,0,0,1,0,0,0,0,0,0,979,1,6,5,0,0.558415188,0.136785675,13941
0,0,0,1,0,0,0,0,0,0,2368,1,12,6,2,-0.419326726,0.291581136,14924
0,0,0,1,0,0,0,0,0,0,2368,1,27,6,3,-1.068345066,0.210187135,18371
0,0,1,0,0,0,0,0,0,0,381,0,3,3,6,-0.12431839,-1.135042754,7295
1,0,0,0,0,0,0,0,0,0,7,1,9,3,5,1.772163772,1.526124271,9292
0,0,0,1,0,0,0,0,0,0,979,1,1,5,2,0.920854002,0.437804109,13941
